Age,Experience_Years,Salary,Training_Hours,Performance_Score,Department,Promoted
28,2.9,25000.0,95.0,39.0,Engineering,1
49,18.4,58330.0,81.0,45.4,Sales,0
30,3.8,25000.0,37.0,20.0,Sales,0
49,11.9,43021.0,54.0,30.5,Engineering,1
27,3.7,25000.0,50.0,24.2,HR,0
50,9.1,36183.0,45.0,35.3,Sales,0
38,5.7,25000.0,93.0,35.8,Sales,0
37,4.6,25000.0,42.0,37.0,Engineering,0
44,8.6,26102.0,34.0,29.6,HR,1
52,10.2,39462.0,28.0,27.3,Marketing,0
24,1.8,25000.0,56.0,21.9,Marketing,0
42,9.5,35038.0,94.0,55.7,Sales,1
47,9.7,,42.0,40.3,Marketing,0
57,15.6,55876.0,76.0,55.4,Engineering,0
58,31.0,98867.0,,70.9,Sales,1
43,12.9,43346.0,88.0,47.9,Sales,0
33,5.7,27244.0,42.0,20.0,HR,0
34,9.9,40575.0,51.0,38.0,Marketing,0
32,5.4,25000.0,95.0,36.0,HR,0
37,7.5,29746.0,74.0,30.1,Sales,0
29,3.0,25000.0,56.0,25.2,Marketing,0
23,0.5,25000.0,44.0,33.0,HR,0
51,14.2,55806.0,93.0,55.2,Marketing,1
51,20.5,70519.0,41.0,,Sales,1
33,5.2,26929.0,64.0,22.0,Sales,0
31,5.8,25000.0,63.0,26.7,Sales,0
32,3.4,25000.0,85.0,25.9,Engineering,0
36,5.8,26913.0,60.0,23.9,HR,0
37,8.2,25563.0,89.0,30.7,HR,0
38,13.8,51245.0,68.0,49.3,Sales,0
47,13.2,38754.0,81.0,43.4,HR,0
23,0.7,25000.0,23.0,20.0,Sales,0
33,5.0,,27.0,20.0,HR,0
47,9.4,36179.0,64.0,44.3,Marketing,0
44,7.4,33656.0,65.0,34.0,HR,0
39,8.2,34293.0,58.0,28.9,Sales,0
53,12.2,39861.0,69.0,41.7,HR,0
59,15.0,62281.0,62.0,54.9,Marketing,0
24,1.5,25000.0,80.0,31.1,Marketing,0
59,11.5,58024.0,15.0,42.4,Marketing,0
24,1.3,25000.0,79.0,26.7,Sales,0
51,15.3,53797.0,95.0,58.7,Engineering,0
22,0.0,25000.0,17.0,20.0,Sales,0
51,18.5,60996.0,24.0,42.4,Marketing,0
53,15.1,54399.0,35.0,46.5,HR,0
49,12.9,,48.0,51.8,Marketing,0
42,14.8,55733.0,12.0,47.5,Engineering,0
34,9.9,37207.0,66.0,43.3,Engineering,1
48,10.8,50246.0,19.0,,Marketing,1
57,12.5,,12.0,20.2,Sales,0
28,5.0,25000.0,,34.7,Engineering,0
43,10.7,45928.0,31.0,43.7,Marketing,0
31,5.7,26287.0,76.0,29.4,Sales,0
36,7.2,25000.0,74.0,36.1,HR,0
36,5.3,30997.0,,24.6,Sales,1
25,2.0,25000.0,71.0,38.4,Engineering,0
53,19.1,65365.0,66.0,54.2,Sales,0
44,9.3,36892.0,97.0,53.9,Sales,0
27,2.9,25319.0,85.0,37.8,HR,0
45,17.9,60473.0,22.0,53.7,Marketing,0
41,12.4,42090.0,25.0,30.7,Sales,0
58,12.9,45593.0,25.0,37.4,HR,0
41,11.9,45838.0,61.0,37.9,Engineering,0
33,7.9,34581.0,93.0,45.9,Marketing,0
54,24.8,78483.0,50.0,66.8,Engineering,1
49,18.3,57661.0,57.0,61.8,Marketing,0
29,2.7,25000.0,48.0,28.7,Sales,0
22,0.0,25000.0,22.0,,Sales,0
58,25.4,90747.0,13.0,60.7,Marketing,0
43,6.6,25727.0,52.0,30.3,Engineering,0
27,2.7,25000.0,90.0,32.8,Engineering,0
42,10.0,31848.0,97.0,41.2,Engineering,0
53,21.8,64851.0,55.0,55.1,Sales,0
56,14.6,52117.0,56.0,44.2,Marketing,0
36,9.2,31459.0,95.0,40.3,Marketing,1
26,3.4,25000.0,62.0,27.2,Engineering,0
27,3.9,25000.0,34.0,21.6,Sales,0
46,20.5,63932.0,,58.0,Marketing,0
50,24.8,92517.0,12.0,65.0,Marketing,0
28,1.8,25000.0,86.0,35.6,Engineering,0
34,8.1,29932.0,22.0,20.0,Engineering,0
59,20.3,62063.0,27.0,48.9,Marketing,1
39,13.9,46047.0,46.0,42.6,Sales,0
23,0.5,25000.0,52.0,25.1,HR,0
29,6.2,25000.0,43.0,35.7,Marketing,0
32,6.7,25000.0,90.0,23.2,Marketing,0
54,24.8,79835.0,64.0,69.9,Sales,1
59,13.0,47576.0,61.0,47.5,Marketing,0
48,10.7,37479.0,94.0,46.5,HR,0
41,14.3,51961.0,45.0,44.5,Sales,0
33,3.4,25000.0,63.0,32.0,HR,0
52,23.7,69410.0,68.0,64.2,HR,1
48,8.0,35287.0,61.0,32.1,Marketing,0
53,21.5,73881.0,28.0,56.3,HR,0
31,4.7,25000.0,21.0,20.0,Marketing,0
24,1.3,25000.0,20.0,20.0,Marketing,0
48,18.7,59623.0,57.0,,Sales,0
56,17.2,64852.0,88.0,58.0,Sales,0
52,10.9,47145.0,25.0,28.9,Sales,0
36,4.8,25000.0,,30.0,Marketing,0
37,9.8,34212.0,56.0,30.0,HR,0
34,7.3,,76.0,39.4,HR,0
56,25.3,76414.0,40.0,59.7,Sales,0
32,6.1,25000.0,85.0,40.6,Sales,0
42,11.1,37902.0,17.0,25.3,Marketing,0
32,5.4,25000.0,98.0,40.6,Engineering,0
51,9.2,36032.0,70.0,52.2,Engineering,0
56,17.0,61920.0,53.0,53.7,Marketing,0
43,18.6,,59.0,58.4,Engineering,0
59,30.5,92051.0,44.0,73.6,Engineering,1
52,14.9,48791.0,85.0,42.4,Engineering,0
35,8.5,35308.0,70.0,40.5,Sales,0
45,18.6,60924.0,94.0,60.9,HR,0
53,17.5,57816.0,99.0,57.0,HR,0
57,10.9,51228.0,64.0,,Sales,1
53,10.7,39825.0,75.0,45.0,Sales,0
36,8.5,25000.0,23.0,20.0,Sales,0
56,30.0,88260.0,13.0,72.1,Engineering,1
24,1.4,25000.0,26.0,22.4,Marketing,0
37,5.1,25000.0,78.0,26.2,Marketing,0
26,1.7,25000.0,33.0,20.7,Engineering,0
42,15.3,50983.0,58.0,44.2,Engineering,0
31,7.2,32355.0,64.0,46.4,Sales,0
40,12.1,41836.0,80.0,39.5,Sales,0
46,16.5,58007.0,32.0,44.5,HR,0
25,1.0,25000.0,90.0,32.0,Sales,0
50,22.3,73746.0,21.0,55.9,Engineering,0
40,13.9,,20.0,33.2,HR,0
23,0.5,25000.0,84.0,27.8,Sales,0
31,6.5,26840.0,38.0,24.5,HR,0
46,10.3,36837.0,71.0,37.3,HR,0
41,6.2,25000.0,62.0,,Sales,0
40,7.6,30901.0,57.0,29.3,Marketing,0
44,9.0,29253.0,95.0,44.4,Engineering,0
45,11.6,,75.0,43.7,Engineering,0
32,5.5,25000.0,57.0,22.4,HR,0
55,20.0,73616.0,68.0,60.4,Marketing,0
49,15.8,52549.0,80.0,51.3,Marketing,0
26,1.8,25000.0,66.0,23.2,Sales,0
26,1.3,25000.0,85.0,41.8,Sales,0
42,13.3,40330.0,12.0,33.6,Engineering,0
33,5.9,25000.0,90.0,,Sales,1
25,1.4,25000.0,41.0,26.8,Sales,0
41,15.6,49002.0,17.0,25.6,HR,0
59,27.7,93585.0,96.0,89.3,Marketing,1
46,19.6,49397.0,39.0,36.4,Marketing,0
35,7.8,37740.0,,26.0,Sales,0
32,3.8,25000.0,83.0,34.0,Sales,0
53,22.2,73099.0,64.0,68.4,Sales,1
32,4.2,25000.0,47.0,31.3,Engineering,0
39,9.6,38336.0,24.0,34.9,Engineering,0
48,8.8,34530.0,39.0,29.3,HR,0
39,13.5,39480.0,55.0,35.7,Engineering,1
44,8.3,27912.0,73.0,34.9,Marketing,0
32,8.4,25000.0,35.0,23.0,Engineering,0
42,16.4,55501.0,87.0,58.8,Marketing,0
26,2.3,25000.0,76.0,36.0,Engineering,0
44,16.4,46000.0,45.0,42.6,Engineering,0
46,16.1,55896.0,99.0,44.4,HR,0
31,7.0,25000.0,87.0,34.7,Sales,0
43,11.7,48795.0,40.0,40.0,Sales,0
40,13.9,56682.0,87.0,56.0,Sales,0
22,0.0,25000.0,49.0,22.7,HR,0
28,5.2,26662.0,83.0,27.8,Marketing,0
25,1.8,25000.0,82.0,35.4,Engineering,0
22,0.0,25000.0,55.0,25.9,HR,0
36,10.8,35533.0,51.0,36.8,Marketing,1
33,8.7,34922.0,27.0,25.3,HR,0
43,13.3,45950.0,45.0,46.7,HR,0
43,8.6,25000.0,85.0,38.7,Marketing,0
38,9.3,45015.0,59.0,43.3,Sales,0
50,24.7,78916.0,,65.5,Engineering,1
35,9.8,34740.0,49.0,37.2,Sales,0
41,14.9,45958.0,12.0,35.0,HR,0
54,10.2,40755.0,91.0,46.6,Marketing,0
36,8.1,37396.0,,33.3,HR,0
33,7.6,30208.0,40.0,35.3,Sales,0
41,15.2,52177.0,74.0,43.3,Sales,0
51,9.6,33054.0,73.0,31.4,Sales,0
59,30.0,90952.0,86.0,73.9,Engineering,1
24,1.3,25000.0,12.0,20.0,Sales,0
49,11.3,46433.0,44.0,39.4,Engineering,0
47,12.3,42771.0,24.0,36.3,Engineering,0
51,13.6,53939.0,30.0,41.9,Sales,0
34,7.4,25000.0,,28.2,Marketing,0
34,4.0,25000.0,92.0,40.7,HR,0
23,0.4,25000.0,37.0,24.8,HR,1
58,28.4,80822.0,13.0,58.2,Engineering,0
59,14.0,52461.0,22.0,45.1,Engineering,0
23,0.4,25000.0,88.0,33.7,Engineering,0
57,20.0,74169.0,60.0,71.7,HR,1
47,15.3,50299.0,57.0,42.7,Engineering,0
32,7.6,30354.0,48.0,39.8,Marketing,0
29,4.0,25000.0,76.0,27.0,Marketing,0
43,16.3,54833.0,67.0,52.5,Engineering,1
41,12.7,41975.0,93.0,43.4,HR,0
29,2.6,25000.0,11.0,24.5,Sales,0
50,11.0,56669.0,34.0,42.2,HR,0
47,14.1,47583.0,20.0,37.2,Sales,1
51,15.6,53240.0,10.0,34.2,Sales,0
38,11.9,45660.0,57.0,46.5,Engineering,0
41,12.3,39208.0,57.0,34.3,Marketing,0
37,8.0,33116.0,19.0,34.3,Engineering,0
28,2.4,25000.0,90.0,29.7,Sales,0
37,6.5,28574.0,39.0,20.1,Engineering,0
48,16.8,67882.0,44.0,58.8,Sales,0
44,12.2,39679.0,28.0,29.1,Engineering,0
45,14.0,56188.0,62.0,49.8,Marketing,0
30,3.2,25000.0,43.0,23.7,Marketing,0
56,23.7,80597.0,41.0,55.4,HR,0
41,15.4,52506.0,,51.6,Sales,0
58,16.4,67791.0,90.0,69.5,Sales,1
38,9.5,33550.0,15.0,30.4,Engineering,0
52,26.6,84586.0,22.0,61.9,HR,0
29,3.5,,95.0,41.2,Marketing,0
36,9.2,31006.0,84.0,32.2,Engineering,0
52,10.6,47102.0,73.0,44.4,HR,0
51,19.2,63207.0,16.0,47.3,Marketing,0
41,6.7,25000.0,54.0,26.8,Engineering,0
33,9.6,26642.0,54.0,27.3,Marketing,1
38,11.7,40196.0,94.0,39.6,Sales,0
51,22.4,,74.0,55.2,HR,0
50,20.2,55105.0,28.0,46.4,Marketing,0
40,11.8,42502.0,56.0,40.8,HR,0
32,5.7,28312.0,55.0,34.4,Engineering,0
55,26.9,77360.0,38.0,57.0,HR,0
28,5.2,25000.0,93.0,31.7,Engineering,0
55,19.8,68862.0,70.0,,HR,0
41,16.3,57293.0,74.0,57.3,Engineering,1
59,24.0,85720.0,32.0,62.4,Engineering,0
45,14.3,46318.0,60.0,46.9,Engineering,1
31,5.2,25000.0,72.0,26.0,Marketing,0
53,13.2,57163.0,31.0,43.5,Sales,0
36,4.2,25000.0,80.0,32.3,HR,0
58,16.0,59936.0,42.0,,Sales,0
41,11.5,,53.0,46.3,Sales,0
24,1.1,25000.0,16.0,28.6,Sales,0
58,20.5,72566.0,11.0,43.8,Sales,0
29,6.2,30590.0,26.0,26.2,HR,0
44,11.2,43824.0,74.0,44.9,HR,0
32,5.7,27790.0,67.0,35.0,Sales,0
29,2.7,25000.0,39.0,20.4,HR,0
50,9.2,43800.0,95.0,56.6,HR,0
51,22.2,72867.0,35.0,55.6,Engineering,0
31,5.8,25000.0,44.0,20.0,HR,0
49,20.4,66915.0,72.0,58.9,Marketing,1
57,13.6,40252.0,84.0,42.1,Sales,0
34,7.7,33020.0,80.0,51.9,HR,0
53,14.0,49732.0,37.0,45.8,Sales,0
57,15.3,64878.0,34.0,50.3,HR,0
58,11.0,47348.0,70.0,45.0,Sales,0
47,9.5,42471.0,40.0,41.1,Marketing,0
43,10.2,33154.0,63.0,39.7,HR,0
25,1.1,25000.0,76.0,20.0,HR,0
52,26.7,79147.0,,68.0,Marketing,1
39,8.2,37653.0,67.0,38.6,HR,0
59,14.0,47108.0,43.0,33.4,Sales,0
45,9.6,38049.0,,43.4,Marketing,0
44,14.4,43411.0,30.0,46.2,Engineering,1
43,7.1,31279.0,65.0,36.6,Sales,0
23,0.8,25000.0,46.0,31.4,HR,0
52,26.3,84956.0,73.0,80.3,Sales,1
32,4.5,25000.0,28.0,20.0,Marketing,0
49,15.4,40889.0,94.0,36.8,HR,0
53,9.7,37472.0,87.0,45.7,HR,0
26,2.7,25000.0,83.0,32.0,Marketing,0
59,20.3,65896.0,62.0,49.5,Engineering,0
31,4.2,26936.0,80.0,33.6,HR,0
45,9.8,38358.0,72.0,43.6,HR,0
56,23.5,80943.0,71.0,67.4,HR,1
44,12.1,44475.0,81.0,41.9,Engineering,0
38,6.5,26270.0,86.0,33.6,Sales,1
22,0.0,25000.0,28.0,22.2,Engineering,0
52,19.2,58539.0,84.0,46.2,Sales,0
52,24.5,82333.0,11.0,56.4,HR,0
55,12.2,44860.0,15.0,26.2,Sales,0
30,6.2,27111.0,38.0,29.0,Sales,0
43,14.8,47271.0,50.0,33.7,Sales,0
34,4.4,25000.0,60.0,33.7,Sales,0
46,17.2,59576.0,14.0,40.5,HR,0
39,9.6,31966.0,50.0,28.6,Marketing,0
33,9.5,31648.0,71.0,36.8,Engineering,0
38,6.2,25000.0,39.0,20.1,Sales,0
36,9.6,32334.0,,37.1,HR,0
36,7.4,,36.0,23.2,HR,0
36,12.2,39863.0,59.0,35.6,HR,0
34,6.0,29291.0,91.0,39.8,HR,0
38,14.0,47128.0,61.0,37.9,Sales,0
53,26.1,96587.0,58.0,69.7,Engineering,1
30,3.7,25000.0,71.0,32.1,HR,0
41,14.9,40873.0,69.0,40.9,Engineering,0
47,22.4,69036.0,89.0,64.7,Engineering,0
48,11.7,43019.0,63.0,42.9,Engineering,0
42,11.2,37532.0,14.0,28.1,Marketing,0
39,10.4,38063.0,18.0,32.0,HR,0
34,5.7,25000.0,43.0,25.8,HR,0
37,4.6,25000.0,45.0,20.0,HR,0
30,3.5,25000.0,29.0,20.0,Engineering,0
33,5.2,28621.0,90.0,46.7,HR,0
59,20.9,62059.0,93.0,60.0,HR,0
40,7.2,28682.0,94.0,42.7,Engineering,0
28,4.9,25000.0,92.0,33.3,HR,0
56,24.6,,72.0,67.3,Sales,1
39,6.0,25784.0,76.0,30.1,Marketing,0
37,10.4,38358.0,39.0,45.7,Sales,0
25,2.1,25000.0,78.0,33.5,Sales,0
46,21.0,70143.0,79.0,59.9,Sales,1
53,9.4,39582.0,12.0,20.5,Engineering,0
34,5.4,25998.0,58.0,,HR,0
38,13.7,,51.0,46.4,Sales,0
58,30.9,98671.0,33.0,76.1,Sales,1
27,3.7,25000.0,53.0,31.5,HR,0
40,13.7,52639.0,10.0,34.8,Engineering,0
34,4.3,25000.0,63.0,32.6,Sales,0
47,15.2,47286.0,61.0,40.7,HR,0
35,5.7,25000.0,45.0,20.7,HR,0
52,12.3,38989.0,88.0,49.4,Marketing,0
25,2.4,25000.0,47.0,25.3,Sales,0
29,2.7,25000.0,53.0,29.9,Sales,0
46,13.9,49163.0,91.0,,Marketing,0
34,10.4,36828.0,96.0,46.9,HR,0
53,12.8,40842.0,56.0,30.6,HR,0
59,32.8,87806.0,38.0,63.2,Sales,0
59,33.2,108054.0,60.0,,Sales,1
49,17.1,,50.0,44.5,Marketing,0
51,11.7,52329.0,95.0,56.0,Sales,1
24,1.0,25000.0,73.0,37.2,Sales,0
49,15.0,55874.0,97.0,63.4,Engineering,0
24,1.0,25000.0,57.0,26.4,Marketing,0
55,15.5,53262.0,86.0,54.2,HR,0
37,13.3,47943.0,31.0,40.4,Sales,0
43,8.2,32601.0,26.0,30.0,HR,0
53,22.9,70202.0,95.0,61.4,Sales,0
59,11.1,34960.0,14.0,35.2,Engineering,1
29,4.6,25000.0,70.0,35.3,Marketing,0
29,5.9,28933.0,98.0,43.7,Marketing,0
27,2.4,,15.0,25.7,HR,0
35,5.3,25000.0,62.0,31.7,Engineering,0
53,21.4,64956.0,90.0,56.2,HR,0
56,24.7,83064.0,26.0,59.9,Engineering,0
31,6.4,25223.0,68.0,22.2,Sales,0
24,1.0,25000.0,48.0,28.3,Sales,0
33,5.0,25000.0,63.0,28.4,Engineering,1
52,26.2,91619.0,57.0,72.3,Sales,1
50,23.9,78442.0,46.0,67.5,Marketing,1
26,2.3,25000.0,57.0,25.8,Engineering,0
46,19.4,57986.0,77.0,52.8,Engineering,0
52,17.1,58749.0,87.0,56.7,HR,0
42,11.1,,86.0,34.6,Engineering,0
41,7.5,34960.0,36.0,29.2,HR,0
43,11.7,48949.0,97.0,39.6,Engineering,0
25,1.9,25000.0,,20.9,Marketing,0
34,3.8,25000.0,81.0,37.1,Marketing,0
41,10.8,42529.0,72.0,45.0,Marketing,0
34,9.2,30660.0,61.0,29.7,HR,0
38,11.3,43724.0,56.0,40.6,HR,0
57,23.8,74735.0,30.0,50.4,Sales,0
54,27.1,77706.0,66.0,65.0,HR,0
22,0.0,25000.0,84.0,48.1,HR,0
36,8.9,35471.0,51.0,43.1,Marketing,0
34,9.3,35993.0,57.0,35.7,Engineering,0
38,10.0,41251.0,36.0,35.5,HR,0
45,11.4,43639.0,81.0,40.4,Sales,0
29,2.7,25000.0,42.0,21.1,Engineering,0
48,21.6,70917.0,85.0,66.1,HR,1
44,12.8,37913.0,44.0,31.5,Engineering,0
29,5.8,25000.0,25.0,26.2,Engineering,0
29,4.6,25000.0,45.0,33.5,Engineering,0
47,17.6,,75.0,48.5,Engineering,0
34,9.4,35095.0,85.0,40.9,Engineering,0
58,25.0,76244.0,65.0,55.4,HR,0
49,14.5,43354.0,26.0,37.8,Engineering,0
46,14.6,,29.0,33.7,Engineering,0
37,11.7,34820.0,94.0,39.9,Sales,0
23,0.5,25000.0,93.0,40.1,Sales,0
39,9.1,41701.0,17.0,36.3,Engineering,0
38,5.7,25000.0,27.0,20.0,HR,0
51,24.6,83686.0,27.0,59.1,Sales,0
34,4.3,27828.0,27.0,20.5,Sales,0
53,21.4,69823.0,11.0,42.8,Engineering,0
50,15.3,61917.0,85.0,55.1,HR,0
51,15.8,51692.0,81.0,42.6,Marketing,0
39,12.0,31924.0,60.0,36.7,HR,0
34,4.1,25000.0,19.0,22.4,Sales,0
42,13.1,42012.0,84.0,47.6,Sales,0
51,22.1,73222.0,23.0,48.6,Sales,1
42,15.9,46576.0,35.0,32.1,Sales,0
38,6.4,25000.0,56.0,28.1,Sales,0
40,15.1,43503.0,39.0,37.1,Engineering,0
36,9.7,31785.0,65.0,33.5,Engineering,0
30,6.6,32214.0,51.0,30.2,Engineering,0
31,5.3,25000.0,13.0,27.8,Sales,0
52,18.8,59715.0,20.0,45.9,Engineering,0
44,18.7,66052.0,33.0,60.5,Sales,0
51,24.4,76428.0,95.0,76.3,HR,1
54,18.2,62368.0,76.0,65.3,Marketing,1
30,3.7,25000.0,46.0,20.5,HR,0
22,0.0,25000.0,11.0,21.8,Marketing,0
56,18.1,66631.0,21.0,46.5,Engineering,0
32,4.7,25575.0,30.0,20.0,Marketing,1
55,15.2,53772.0,78.0,58.9,HR,0
37,12.2,34619.0,80.0,37.6,HR,0
30,2.7,25000.0,73.0,26.0,Marketing,0
53,21.9,76336.0,77.0,64.2,HR,1
36,5.7,29149.0,52.0,25.9,Engineering,0
33,5.6,32451.0,63.0,30.8,HR,1
54,10.8,40748.0,71.0,,Marketing,0
35,6.0,29397.0,95.0,47.3,Engineering,0
29,5.3,25000.0,,29.7,Marketing,0
29,5.8,25000.0,99.0,44.8,Sales,0
48,11.3,,21.0,40.6,Sales,0
33,6.4,30432.0,10.0,24.3,Engineering,0
22,0.0,25000.0,81.0,36.6,Engineering,0
32,8.2,28760.0,42.0,27.6,HR,0
52,22.7,67376.0,73.0,65.9,Marketing,1
38,9.7,34521.0,77.0,,Sales,0
54,22.5,65899.0,23.0,40.2,HR,0
53,25.1,76934.0,23.0,57.4,Sales,0
50,8.6,27469.0,18.0,25.8,HR,0
42,10.8,33007.0,82.0,37.0,HR,0
42,16.9,59114.0,35.0,,Sales,0
44,16.4,57907.0,58.0,47.1,HR,0
27,3.1,25000.0,26.0,20.0,Sales,0
43,13.0,45724.0,77.0,38.1,Engineering,0
59,18.8,65694.0,69.0,49.9,Marketing,1
58,22.0,74702.0,12.0,55.5,HR,0
29,4.9,25000.0,34.0,20.0,Sales,1
56,18.7,56866.0,30.0,40.6,Sales,0
32,7.3,25000.0,21.0,20.0,Marketing,1
45,18.8,55416.0,63.0,48.1,Marketing,0
42,7.9,31578.0,10.0,20.0,Marketing,0
23,0.6,25000.0,10.0,20.7,HR,0
40,9.8,,54.0,29.5,Sales,1
49,19.2,65372.0,55.0,60.2,HR,0
38,7.2,25000.0,,25.0,HR,0
27,3.4,25000.0,16.0,20.0,Engineering,0
40,14.9,49577.0,19.0,36.9,Marketing,0
59,20.4,64922.0,24.0,49.3,Engineering,0
49,22.9,66602.0,49.0,54.4,Engineering,1
23,0.9,25000.0,20.0,20.0,HR,0
59,13.5,54756.0,65.0,51.2,HR,0
58,15.8,52375.0,55.0,,Sales,1
25,2.6,25000.0,54.0,23.6,Engineering,0
43,18.4,65675.0,,65.1,Marketing,1
47,9.0,34003.0,22.0,33.0,Engineering,1
57,10.8,44136.0,36.0,40.2,Sales,0
34,4.8,25000.0,90.0,39.3,Engineering,0
53,27.8,84461.0,59.0,69.0,Engineering,0
38,6.5,35992.0,70.0,33.3,Engineering,0
57,21.1,71379.0,22.0,47.9,Sales,0
40,14.6,40649.0,21.0,32.9,Engineering,0
56,10.6,50942.0,38.0,46.3,HR,0
49,17.9,60824.0,94.0,73.3,Engineering,1
22,0.0,25000.0,93.0,40.2,HR,0
39,13.9,53197.0,29.0,35.4,Engineering,0
54,15.0,49807.0,40.0,37.4,HR,1
33,7.8,37979.0,17.0,40.1,Engineering,0
29,4.9,25000.0,33.0,22.2,Marketing,0
45,10.0,43528.0,84.0,46.1,HR,0
37,4.8,38438.0,48.0,30.4,Marketing,0
25,1.6,25000.0,42.0,32.9,HR,0
59,17.5,60966.0,51.0,,Engineering,0
48,20.4,60065.0,24.0,41.0,Sales,0
30,6.2,25000.0,77.0,27.1,Engineering,0
37,8.6,27419.0,74.0,34.6,Sales,0
33,7.3,27215.0,41.0,26.6,Marketing,0
52,19.9,79823.0,20.0,61.4,Sales,0
45,18.3,59848.0,46.0,51.8,Sales,0
35,7.2,25732.0,28.0,21.4,Sales,0
46,11.2,40751.0,60.0,36.4,Sales,0
55,15.1,52191.0,43.0,42.6,Marketing,0
24,1.2,25000.0,80.0,29.9,Sales,0
45,13.1,45799.0,69.0,43.7,Engineering,1
30,4.5,28294.0,93.0,37.5,HR,0
47,8.9,34770.0,62.0,31.1,HR,0
41,13.9,45792.0,21.0,37.9,Engineering,0
31,3.9,25000.0,71.0,29.0,Marketing,0
40,7.5,28833.0,75.0,30.0,Engineering,0
24,1.1,25000.0,95.0,33.9,Engineering,0
45,10.0,27851.0,57.0,31.2,Sales,0
26,2.6,25000.0,49.0,26.9,Sales,0
24,1.0,25000.0,33.0,25.4,Marketing,1
48,14.8,53430.0,59.0,51.9,Marketing,0
37,9.3,31848.0,77.0,43.2,HR,0
36,5.9,30248.0,97.0,41.0,Marketing,0
56,13.4,41683.0,52.0,32.8,Engineering,0
33,9.1,35641.0,26.0,27.6,HR,0
47,14.0,50758.0,92.0,47.2,HR,0
55,18.1,,64.0,63.7,Sales,0
44,7.1,36569.0,43.0,42.9,Sales,0
52,18.0,60951.0,79.0,59.7,HR,0
41,12.0,30061.0,69.0,38.1,Sales,0
33,7.0,29646.0,60.0,33.0,Sales,1
44,15.9,54548.0,86.0,55.4,Sales,0
25,1.2,25000.0,82.0,25.1,HR,0
44,9.9,33741.0,44.0,30.9,HR,0
22,0.0,25000.0,43.0,20.9,HR,0
46,20.8,73090.0,25.0,55.1,Engineering,0
23,0.4,25000.0,91.0,34.6,HR,1
51,17.4,50098.0,27.0,48.5,Sales,0
24,0.9,25000.0,47.0,30.6,HR,0
42,6.7,29174.0,52.0,31.3,Engineering,0
46,11.9,51904.0,41.0,41.5,Sales,0
41,7.3,41574.0,16.0,39.3,Marketing,0
43,15.2,54151.0,96.0,55.2,HR,0
42,12.4,38694.0,96.0,46.7,HR,0
54,12.4,42825.0,55.0,39.8,Marketing,0
59,11.3,50329.0,70.0,45.5,Sales,0
36,11.0,44958.0,27.0,35.6,HR,0
36,5.7,25000.0,80.0,22.9,Engineering,0
46,15.9,60672.0,49.0,42.5,Sales,0
42,10.0,36452.0,97.0,45.4,HR,0
45,15.0,54571.0,87.0,61.6,Sales,1
26,2.0,25000.0,59.0,30.2,HR,0
27,1.8,25000.0,14.0,20.0,Marketing,1
44,9.5,39207.0,63.0,31.5,HR,0
25,1.2,25000.0,95.0,39.6,Sales,0
48,14.5,47847.0,67.0,42.5,HR,0
39,11.8,35917.0,31.0,33.4,HR,1
42,9.2,38074.0,83.0,43.9,Sales,1
49,8.3,36117.0,99.0,46.3,HR,0
56,20.8,67163.0,88.0,62.5,HR,0
43,13.9,47639.0,47.0,43.1,Sales,0
44,19.3,53099.0,58.0,46.4,Marketing,0
24,1.3,25000.0,10.0,20.0,Engineering,0
31,5.2,30263.0,87.0,32.8,Engineering,0
46,15.5,48977.0,45.0,29.7,Engineering,0
29,6.0,25000.0,37.0,23.2,Engineering,0
32,8.0,30463.0,44.0,36.7,Engineering,0
26,2.0,27029.0,69.0,35.5,Engineering,0
58,15.9,62649.0,71.0,57.1,Sales,0
59,16.9,59479.0,96.0,55.2,Sales,0
50,16.9,57448.0,,54.3,Sales,0
26,3.0,25000.0,92.0,34.5,HR,0
30,4.8,25000.0,91.0,42.7,Marketing,0
23,0.3,25000.0,88.0,29.4,Marketing,0
22,0.0,25000.0,70.0,26.9,Engineering,0
51,22.7,76675.0,74.0,61.7,Engineering,0
32,4.7,25000.0,98.0,28.9,Sales,0
49,18.9,62953.0,35.0,44.3,Marketing,0
33,6.1,25000.0,44.0,26.0,HR,0
47,20.8,69593.0,66.0,56.0,HR,0
34,9.7,33577.0,88.0,20.7,Sales,0
29,4.3,30240.0,72.0,39.9,Engineering,0
49,19.3,70044.0,13.0,40.9,Marketing,0
51,24.1,69029.0,88.0,66.6,HR,1
30,4.8,25000.0,51.0,27.0,Engineering,0
52,14.6,55776.0,54.0,58.6,Marketing,0
42,15.0,,48.0,46.5,HR,0
55,14.3,58312.0,74.0,51.2,Engineering,0
52,16.0,61073.0,31.0,43.4,HR,0
46,19.7,62632.0,20.0,53.3,Engineering,0
33,8.1,35056.0,46.0,25.2,Engineering,0
22,0.0,25000.0,99.0,37.4,Engineering,0
43,9.0,42188.0,60.0,39.5,Marketing,0
58,18.5,68083.0,67.0,57.1,Sales,0
22,0.0,25000.0,86.0,35.6,Engineering,0
22,0.0,25000.0,,20.8,Engineering,0
42,14.9,39719.0,17.0,32.2,HR,0
36,6.3,25000.0,60.0,29.4,HR,0
38,9.2,39878.0,32.0,,Marketing,0
43,11.2,40836.0,99.0,47.5,Sales,0
